gene_symbol,audit_score_median,audit_score_lo95,audit_score_hi95,uncertainty_width,rank_median,rank_lo95,rank_hi95,confidence_class,is_hk,is_plasma_hi,leakage_mult,max_I2_meta,rna_pattern_rho,rna_cohort_agreement
MAP4K2,0.599789965740916,0.527476677972316,0.658870184074898,0.131393506102582,282,148.475,450.1,stable_high,FALSE,FALSE,1,51.8165006935254,0.974835872217976,0.5
MAP4K4,0.383901292543071,0.165712753900224,0.446981723932443,0.281268970032219,1689,981.475,4660.05,low,FALSE,FALSE,1,88.7449218604171,0.998194006801468,0.25
MAP4K5,0.449964149316225,0.412443204010597,0.508467520705745,0.096024316695148,897,550,1346.525,high_uncertain,FALSE,FALSE,1,5.84967915725592,0.996306406878185,0.25
MAP6,0.050887262485838,0.032802779327361,0.131397516176657,0.0985947368492963,7676.5,5097.7,8545.2,low,FALSE,FALSE,1,94.9355501857698,0.663206643762919,0.75
MAP6D1,0.105023003155037,0.0954669172661329,0.253276837499213,0.15780992023308,5967,3580.9,6167.15,low,FALSE,FALSE,1,98.986690701688,0.945487530124928,
MAP7,0.159504126958246,0.134050845000816,0.376026666960073,0.241975821959258,4732.5,1861.65,5033.25,low,FALSE,FALSE,1,91.0699856953134,0.996871695263081,0.75
MAP7D2,0.0238862403138977,0.00689743768867922,0.0741044637296971,0.0672070260410179,9114.5,6912.325,9887,low,FALSE,FALSE,1,93.7071344519052,0.647681118143642,0.5
MAP7D3,0.0950549758677651,0.0365801296743679,0.129399106892221,0.0928189772178532,6213.5,5198.475,8242.675,low,FALSE,FALSE,1,0,0.992149863107978,0.75
MAP9,0.106000934778362,0.0841979436789853,0.251293713556398,0.167095769877413,5951,3549.95,6517.625,low,FALSE,FALSE,1,91.8351149341455,0.755727983830802,0.25
MAPK10,0.0379084820401732,0.0225353331958964,0.0940113264959811,0.0714759933000846,8183,6247.9,9186.625,low,FALSE,FALSE,1,94.7393923939862,0.8731302098453,1
MAPK11,0.0323675707679326,0.00839976360683631,0.0785640325306255,0.0701642689237892,8560,6768.025,9848.525,low,FALSE,FALSE,1,87.9870233990394,0.865344055268024,0.5
MAPK13,0.34430847976869,0.145525765852523,0.406605020366871,0.261079254514349,2124,1586.8,4844.05,low,FALSE,FALSE,1,88.4331566250565,0.995917248254051,0.75
MAPK1IP1L,0.184223792105165,0.136011410558351,0.207767084098599,0.0717556735402484,4411.5,4127.425,5034.925,low,FALSE,FALSE,1,30.7092010115069,0.435371958973181,1
MAPK3,0.12162237914474,0.0746536741765611,0.194250918494465,0.119597244317904,5430,4272.425,6852.625,low,FALSE,FALSE,1,73.6330878028277,0.350502498700511,0.75
MAPK4,0.0295095658400687,0.0129231400607462,0.0849276610770097,0.0720045210162635,8755.5,6515.475,9692.1,low,FALSE,FALSE,1,96.8926743541668,0.983666790133757,0.75
MAPK6,0.316073820958618,0.255482635589539,0.356662614611684,0.101179979022145,2466.5,2073.95,3419.575,low,FALSE,FALSE,1,12.4787727936648,0.93601661034666,0.75
MAPK7,0.0783966570294944,0.0346220058823746,0.12609388527313,0.0914718793907553,6765,5288,8430.1,low,FALSE,FALSE,1,68.2892925988586,0.968490774844009,0.75
MAPK8IP1,0.0299104880957223,0.0129617998762059,0.0783178502366816,0.0653560503604756,8696.5,6739.75,9681.675,low,FALSE,FALSE,1,97.6325120710405,0.995685395638747,0.75
MAPK8IP2,0.0300675939695088,0.0129281494287063,0.0815541598260623,0.068626010397356,8696.5,6739.075,9675.725,low,FALSE,FALSE,1,97.0652271519532,0.786520781433252,0.75
MAPK8IP3,0.121751520686256,0.0585096783857848,0.194122745432024,0.135613067046239,5417,4306.95,7363.425,low,FALSE,FALSE,1,73.8632355299362,0.950420494333387,0.75
MAPK9,0.193072672521078,0.175185846442633,0.463859165165372,0.288673318722739,4268.5,787.275,4545.525,low,FALSE,FALSE,1,94.8658121017458,0.984408462751139,0.75
MAPKAP1,0.23888869382858,0.151216778585549,0.294138343997703,0.142921565412153,3773.5,2912.275,4791.15,low,FALSE,FALSE,1,66.5689732389668,0.968421160694301,0.75
MAPKAPK2,0.244716626612888,0.222100673386852,0.30392958925483,0.0818289158679789,3690,2734.95,3903.525,low,FALSE,FALSE,1,50.1815199782079,0.930992840724063,0
MAPKAPK3,0.374545225860678,0.318366428807784,0.415830225918257,0.0974637971104733,1832.5,1409.425,2409.875,medium,FALSE,FALSE,1,0,0.978642716409172,0.75
MAPKAPK5,0.0151365906988905,0.00246277934145991,0.0633311550927646,0.0608683757513047,9575.5,7303.025,10024.1,low,FALSE,FALSE,1,94.8896893506046,0.99046756070485,0.25
MAPKBP1,0.0369567506550389,0.02279501572524,0.105765438113924,0.0829704223886839,8276,5911.85,9151.15,low,FALSE,FALSE,1,95.1983807603891,0.975440114165883,0.25
MAPRE3,0.0525228220294297,0.033926692354405,0.134140152911924,0.100213460557519,7621.5,5047.475,8456.575,low,FALSE,FALSE,1,94.9072160800165,0.731864159574317,0.75
MAPT,0.0508881666720949,0.032094748932409,0.130043171353742,0.0979484224213334,7688,5132.625,8581.575,low,FALSE,FALSE,1,97.3040675231117,0.908277416721118,0.75
MARCHF1,0.0853597439539532,0.0632526847576248,0.203762574863072,0.140509890105448,6508.5,4161.65,7241.2,low,FALSE,FALSE,1,92.4583408409329,0.949781611674425,0.75
MARCHF10,0.0311595864791435,0.0130152975162233,0.0854468715847136,0.0724315740684903,8601.5,6517.225,9667.925,low,FALSE,FALSE,1,94.7432136852175,0.71973819068707,0.75
MARCHF4,0.0149029183132246,0.00278067572773913,0.0475992745912993,0.0448185988635601,9587.5,7799.65,10022.675,low,FALSE,FALSE,1,97.3111529546521,0.743181843304708,0.25
MARCHF6,0.00674344387804093,0.000192910505258387,0.0292986866579006,0.0291057761526422,9899.5,8743.5,10078.525,low,FALSE,FALSE,1,94.4544576977014,0.978734168550375,0
MARCHF8,0.0392064627116233,0.0212314677883442,0.0946571291778164,0.0734256613894722,8110,6237.95,9241.675,low,FALSE,FALSE,1,91.6754765391746,0.97695722337235,1
MARCKSL1,0.463614568369506,0.192247943831928,0.677009011221738,0.48476106738981,725.5,95.6,4271.05,high_uncertain,FALSE,FALSE,1,85.1270335687207,0.990269466918765,0.5
MARCO,0.07666089050012,0.0541746437113223,0.184903404895106,0.130728761183783,6837.5,4452.95,7539.25,low,FALSE,FALSE,1,90.9919613939038,0.977412894632783,0.75
MARF1,0.429641477672151,0.371053911772302,0.476545742964856,0.105491831192554,1151.5,745.95,1868.675,medium,FALSE,FALSE,1,1.03907681104265,0.998751749752144,0.75
MARK1,0.0358436830442189,0.0152489441010768,0.0848523652589064,0.0696034211578296,8321,6526.65,9563.525,low,FALSE,FALSE,1,90.7304587725861,0.791266117890944,0.75
MARK2,0.213805082454818,0.0866438407301379,0.316921670191811,0.230277829461673,4029.5,2498.8,6496.325,low,FALSE,FALSE,1,79.7078419042141,0.998073241945437,0.75
MARK3,0.43937240930786,0.391225029554822,0.490641931540663,0.0994169019858412,1037.5,612.95,1637.575,medium,FALSE,FALSE,1,23.5388745322841,0.958249090336049,0.5
MARK4,0.019006413944145,0.00250693395270071,0.0624267384065811,0.0599198044538804,9375,7284.3,10020.625,low,FALSE,FALSE,1,88.4323427544702,0.984954859821559,0.25
MARVELD1,0.326259020651722,0.267014993901214,0.368592239486125,0.101577245584911,2355.5,1969,3234.525,low,FALSE,FALSE,1,49.9079408229677,0.984319971975003,0.75
MARVELD3,0.124182261569432,0.105369301775491,0.299606892061878,0.194237590286387,5339,2668.475,5924.1,low,FALSE,FALSE,1,95.9997010211486,0.969564707501932,0.5
MASP1,0.0658257893189005,0.0172381057200927,0.11187692542726,0.0946388197071676,7136,5739.9,9447.875,low,FALSE,FALSE,1,58.5568132658819,0.926518496305009,0.5
MASP2,0.0439538634330769,0.0106773210994964,0.0855028367908323,0.0748255156913359,7901.5,6501.475,9753.725,low,FALSE,FALSE,1,83.6928500632901,0.997644331743411,0.5
MAST1,0.0219845433852026,0.00509501606239946,0.0720219601997366,0.0669269441373371,9206.5,7006.475,9951.1,low,FALSE,FALSE,1,96.6967782320469,0.715420946227526,0.5
MAST3,0.192573851859936,0.17116448072295,0.462537588367932,0.291373107644981,4297.5,789.7,4592,low,FALSE,FALSE,1,94.2546990363965,0.968249156154896,0.75
MAST4,0.0695685578149926,0.0273135817683846,0.120152818657962,0.0928392368895772,7059,5425.85,8880.675,low,FALSE,FALSE,1,76.4091695163604,0.961349595164259,0.75
MAT1A,0.20816977537582,0.185816824675883,0.502987242067144,0.317170417391261,4095.5,581.425,4361.05,high_uncertain,FALSE,FALSE,1,93.1544231673603,0.962337950463671,0.5
MAT2A,0.163318199824803,0.142347390169089,0.391426182081316,0.249078791912226,4692,1692.325,4884.1,low,FALSE,FALSE,1,93.2996925626907,0.983518973306417,0.75
MATK,0.0549162685646427,0.0166800745530052,0.0922326746867195,0.0755526001337143,7546,6331.9,9528.3,low,FALSE,FALSE,1,85.4025874789912,0.953296302618291,0.75
MATN1,0.0577470700324625,0.0476421509493704,0.152361233539887,0.104719082590516,7417,4800.75,7770.575,low,FALSE,FALSE,1,92.9745745266161,0.972390105617349,
MATN2,0.300258572756494,0.119460962327119,0.338582293684106,0.219121331356987,2712.5,2371.475,5478.275,low,FALSE,FALSE,1,86.1893589174002,0.941958463701121,1
MATN3,0.484749046550524,0.20148314570811,0.718907373731013,0.517424228022902,622.5,43.425,4135.625,high_uncertain,FALSE,FALSE,1,80.0247343372515,0.991388234737635,0.25
MATN4,0.139296439179291,0.121872353316897,0.331577843015955,0.209705489699058,4938,2329,5386.3,low,FALSE,FALSE,1,93.0341643877384,0.979748240882203,1
MAU2,0.0917392195132503,0.0283994582293781,0.1458476552077,0.117448196978322,6319,4862.025,8750.05,low,FALSE,FALSE,1,82.795995763737,0.956892499870426,0.5
MAVS,0.29704155141665,0.134221124089277,0.444816842076431,0.310595717987154,2778,1023.55,4960.05,low,FALSE,FALSE,1,75.1007852981361,0.939893961913119,0.75
MB,0.0549770490152521,0.0155719668097598,0.089573316302173,0.0740013494924131,7523,6386.275,9573.05,low,FALSE,FALSE,1,86.6157287684051,0.962046756717448,0.75
MBD1,0.0611175768858368,0.0197390947973502,0.0990867543936767,0.0793476595963265,7333.5,6159.575,9336.2,low,FALSE,FALSE,1,81.9404672108847,0.945350233704001,0.75
MBD2,0.402687631055286,0.272341262431248,0.437100833761749,0.164759571330501,1476,1168.375,3248.575,low,FALSE,FALSE,1,63.3892836742739,0.997066179553967,1
MBD3,0.0466330051512803,0.0287791326715451,0.123893226469272,0.0951140937977271,7839.5,5320.025,8798.525,low,FALSE,FALSE,1,94.0836807227107,0.972219791071159,0.5
MBD5,0.0524850528457183,0.0122262964072062,0.102579814257763,0.0903535178505566,7609,6016.65,9700.125,low,FALSE,FALSE,1,72.9369677248277,0.970612917974796,0.5
MBD6,0.0903806975892763,0.0666729788960133,0.217677845802581,0.151004866906568,6370,3984.95,7110.675,low,FALSE,FALSE,1,91.8620773791279,0.987717571450399,0.5
MBIP,0.340177674820163,0.227840156117841,0.387060174705492,0.159220018587651,2195,1771.325,3865.925,low,FALSE,FALSE,1,60.9198257626385,0.83319936944086,0.75
MBLAC1,0.0327862700553777,0.0147838829107249,0.0886329925565462,0.0738491096458213,8522.5,6444.575,9564.225,low,FALSE,FALSE,1,93.3228502217723,0.998845677636786,0.75
MBLAC2,0.107097865376462,0.039649119229653,0.159270761258548,0.119621642028894,5882,4727.275,8105.95,low,FALSE,FALSE,1,82.6595652567109,0.985893251541231,0.75
MBOAT2,0.702596285203324,0.642400942036764,0.755315133721395,0.11291419168463,52,17,144.525,stable_high,FALSE,FALSE,1,0,0.999179205527604,0.75
MBOAT4,0.0295464112016815,0.010006869140892,0.0775618494458796,0.0675549803049876,8746.5,6768.65,9786.525,low,FALSE,FALSE,1,89.9030020493478,0.976918185189466,0.5
MBP,0.0447996593526181,0.0275030587279636,0.125324228051192,0.0978211693232285,7864.5,5339.325,8822.525,low,FALSE,FALSE,1,93.7623118740239,0.969269597130325,0.5
MBTD1,0.282621067040427,0.228011297727087,0.32363978481615,0.0956284870890625,3060,2431.95,3849.625,low,FALSE,FALSE,1,25.0258809237586,0.984788230642655,0.75
MBTPS1,0.0250303140154459,0.00427189457364743,0.0678346655331666,0.0635627709595192,9010,7108.2,9979.625,low,FALSE,FALSE,1,83.795724669774,0.898399945021669,0.25
MC1R,0.0223594092241407,0.00599071571253012,0.064384692973232,0.0583939772607019,9193.5,7230.1,9921.525,low,FALSE,FALSE,1,97.56216798254,0.631337727297527,0.5
MC5R,0.248027040412579,0.102110992269224,0.375266634064746,0.273155641795522,3632.5,1853.75,6005.15,low,FALSE,FALSE,1,79.9804893137651,0.99486432266031,
MCAM,0.0928701013094922,0.0353818087658078,0.127651271392449,0.0922694626266408,6289.5,5230.425,8316.9,low,FALSE,FALSE,1,0,0.894432120713612,0.75
MCCC1,0.431606855289306,0.176269076146823,0.605341341146247,0.429072264999424,1118,248.45,4524.05,high_uncertain,FALSE,FALSE,1,86.4900689415113,0.998885015154708,0.75
MCEE,0.156475596159244,0.136052173194,0.383315461184006,0.247263287990006,4764.5,1775.1,4953.15,low,FALSE,FALSE,1,90.9776324338092,0.956450521675866,0.25
MCEMP1,0.0315549662528743,0.0119560987390682,0.0858814376754764,0.0739253389364082,8617,6587.7,9707.775,low,FALSE,FALSE,1,94.724191712782,0.974816913097369,0.75
MCF2,0.0677868324935519,0.0165992629212274,0.116868970731262,0.100269707810035,7107.5,5580.425,9508.525,low,FALSE,FALSE,1,22.1740641382233,0.945820113179307,0.5
MCF2L,0.0558995873886379,0.0334722946549938,0.137310393050409,0.103838098395416,7500.5,4999.85,8486.5,low,FALSE,FALSE,1,91.4234727986145,0.989236851880398,0.75
MCF2L2,0.0291894126005936,0.0133743678175294,0.080161702536438,0.0667873347189085,8759,6724.95,9663.525,low,FALSE,FALSE,1,98.8887489735532,0.923626959590136,0.75
MCFD2,0.053664799671448,0.0157705058804564,0.0898228504433989,0.0740523445629425,7569.5,6359.7,9542.05,low,FALSE,FALSE,1,86.6550345086868,0.911332646965694,0.75
MCHR1,0.0965863199445733,0.0524476371657071,0.135108012319046,0.0826603751533393,6198.5,5031,7610.25,low,FALSE,FALSE,1,68.5248973549757,0.62405825813451,1
MCM10,0.314536673369825,0.131216597502497,0.465093432468361,0.333876834965864,2474,762,5104.725,low,FALSE,FALSE,1,78.8827084678399,0.972659071158645,1
MCM3,0.486134656979305,0.335466965677999,0.53805631310226,0.202589347424262,605,474,2256,high_uncertain,FALSE,FALSE,1,59.7244316807682,0.984578631116119,0.75
MCM3AP,0.092811084565765,0.0742799701744636,0.228485540008223,0.154205569833759,6274,3888.475,6843.1,low,FALSE,FALSE,1,97.349116679687,0.952437465468443,0.75
MCM4,0.614125988655549,0.422813049762977,0.659117878438991,0.236304828676014,235,174,1229.2,high_uncertain,FALSE,FALSE,1,58.4765760143982,0.919387177081266,1
MCM9,0.253850207681814,0.203608921823314,0.303985874378132,0.100376952554818,3529,2718,4101.45,low,FALSE,FALSE,1,42.6605974172212,0.999526363868751,0.5
MCMBP,0.395749185200193,0.368477916958934,0.447095158617256,0.0786172416583224,1607.5,890.475,1809.525,medium,FALSE,FALSE,1,5.1562215650291,0.888548128332891,0
MCOLN1,0.0713106181946527,0.0239994938747806,0.0955877297048731,0.0715882358300925,6988,6222.475,9099.35,low,FALSE,FALSE,1,87.1577158413498,0.958925057517109,1
MCOLN3,0.0373971581677262,0.0204992800526866,0.093090464979033,0.0725911849263464,8223.5,6265.8,9283.975,low,FALSE,FALSE,1,95.8684368148037,0.999440483948405,1
MCPH1,0.0933239408879598,0.038490096484721,0.130244771458861,0.0917546749741403,6270,5196.275,8163.55,low,FALSE,FALSE,1,26.9675301298323,0.974182527630591,0.75
MCRIP1,0.0907673237403728,0.0412223773092376,0.135475958375071,0.0942535810658335,6315.5,5036.7,8027.525,low,FALSE,FALSE,1,70.5647175478528,0.992940538499283,1
MCRIP2,0.274350618776744,0.110369950098739,0.415680933060349,0.30531098296161,3175,1308.075,5769.575,low,FALSE,FALSE,1,83.8927956150159,0.985480680151075,0.5
MCTP1,0.217993328733037,0.170174775862009,0.270008124529118,0.0998333486671093,3988.5,3326.425,4599.05,low,FALSE,FALSE,1,0,0.971465171696105,0.5
MCTS2P,0.340302299824902,0.317759021233599,0.393658136575801,0.0758991153422021,2211.5,1703.7,2388.675,medium,FALSE,FALSE,1,,0.940703207187804,
MCU,0.576157741029702,0.388304698817115,0.644764605998507,0.256459907181392,354,176.95,1681.2,high_uncertain,FALSE,FALSE,1,66.4908732132263,0.966845549677646,0.75
MCUR1,0.148757054579084,0.124988344840718,0.357387775187645,0.232399430346927,4837,2048.375,5272.05,low,FALSE,FALSE,1,91.3120231802652,0.988964979219896,0.5
MDC1,0.118735184070547,0.0730388368616034,0.188782842922283,0.115744006060679,5536,4354.8,6906.675,low,FALSE,FALSE,1,74.8008574822798,0.9953566557072,0.75
MDFI,0.407344943255571,0.354797863295857,0.459656749714392,0.104858886418535,1449,794.85,2017.05,medium,FALSE,FALSE,1,39.9767972568227,0.999625772929498,0.5
MDH1B,0.0375061474707226,0.0192937261594657,0.0926387617778454,0.0733450356183796,8195.5,6291.475,9331.675,low,FALSE,FALSE,1,94.7929486800269,0.861678360057604,1
MDK,0.22947658300409,0.172666855442679,0.269863894413207,0.0971970389705277,3880.5,3389.85,4583.2,low,FALSE,FALSE,1,11.2623746251471,0.954595845556375,0.75
MDM1,0.0578125062944482,0.0116352266310964,0.110086962631717,0.0984517360006201,7433,5771.95,9716.25,low,FALSE,FALSE,1,65.9416351763382,0.941097381329813,0.5
MDM4,0.405731321207825,0.345220874682461,0.460622872134816,0.115401997452355,1470.5,856.325,2089.15,medium,FALSE,FALSE,1,52.7873606115877,0.996197728076189,0.5
MDN1,0.603519343164953,0.54739893312702,0.659957230081296,0.112558296954276,281,139.95,407,stable_high,FALSE,FALSE,1,49.4086535443243,0.978574028854798,0.5
MDP1,0.00591178951541932,0.000280127217655762,0.0280196049925276,0.0277394777748718,9927.5,8817.325,10075,low,FALSE,FALSE,1,99.2702956484265,0.809310580870111,
ME1,0.379404888914427,0.269781433878494,0.434603084419536,0.164821650541041,1797.5,1149.125,3240.1,low,FALSE,FALSE,1,54.5109028109129,0.997918100867825,0.25
ME2,0.317093249998028,0.258475512870474,0.450785195693614,0.192309682823139,2483,903.75,3455.1,low,FALSE,FALSE,1,70.2692283213438,0.949197752964234,0.75
ME3,0.427505898436497,0.360242814657647,0.482594769424762,0.122351954767116,1186,658.475,1860.575,medium,FALSE,FALSE,1,53.3224687412226,0.920963801237897,0.5
MEA1,0.484856761067379,0.330260067178235,0.521811280944268,0.191551213766033,615.5,533.475,2264.675,high_uncertain,FALSE,FALSE,1,59.6575479971162,0.963458240898816,1
MEAF6,0.0596961418137262,0.0430788737588762,0.144711510894168,0.101632637135292,7356,4875.375,7944.725,low,FALSE,FALSE,1,91.0959962621806,0.605936064394691,1
MEAK7,0.626699441527587,0.559892411843153,0.67852618445127,0.118633772608116,205,104.475,367.525,stable_high,FALSE,FALSE,1,0.00364638468029332,0.976616821855922,0.75
MECOM,0.0931439857141856,0.0426505256594315,0.128775638679178,0.0861251130197461,6272,5215.6,8001.275,low,FALSE,FALSE,1,45.9599237548111,0.994802503757065,0.75
MECP2,0.44785975277867,0.183643269555667,0.491229502602728,0.307586233047061,884.5,688,4405.4,low,FALSE,FALSE,1,85.1520679912414,0.968360942548032,1
MED1,0.159079608630677,0.104688228654501,0.196582465110384,0.0918942364558828,4741,4234.95,5920.65,low,FALSE,FALSE,1,21.5852086924461,0.459898662331166,0.75
MED11,0.0908629892335068,0.0737814599359809,0.222393591446988,0.148612131511007,6328,3928.95,6905.05,low,FALSE,FALSE,1,95.4667663930237,0.975140930908135,0.75
MED12,0.3063720620676,0.251531979894351,0.344497795244915,0.0929658153505633,2649,2190.425,3520.675,low,FALSE,FALSE,1,4.26700611429213,0.976698671443773,0.75
MED12L,0.0298440154861501,0.0113200402881444,0.0808631286310118,0.0695430883428674,8734,6658.85,9731.05,low,FALSE,FALSE,1,96.7231780034426,0.961966432321288,0.75
MED13L,0.429091133150376,0.370518570464733,0.469020736695087,0.098502166230354,1153.5,754.475,1811.575,medium,FALSE,FALSE,1,30.0172536842242,0.98441685118719,0.75
MED16,0.0533827841055804,0.0284957130928445,0.126703409198513,0.0982076961056684,7548.5,5282.325,8831.1,low,FALSE,FALSE,1,90.5159602098007,0.93738773987241,0.5
MED22,0.0404610337082949,0.00936449194452738,0.0817231373705018,0.0723586454259744,8037,6702.75,9818.875,low,FALSE,FALSE,1,84.1856235597387,0.987391128376393,0.5
MED23,0.0787550528025287,0.0296495555674955,0.126421463835078,0.0967719082675826,6717,5285.225,8752.85,low,FALSE,FALSE,1,67.8761248865143,0.964766366622179,0.75
MED24,0.0670357626216505,0.0256061181258656,0.118378466668605,0.0927723485427398,7129,5553.65,9007.775,low,FALSE,FALSE,1,77.0607424080796,0.984697294065514,0.75
MED25,0.0717608142761889,0.0224276553461832,0.0972634223099459,0.0748357669637628,6984.5,6228,9160.825,low,FALSE,FALSE,1,85.4742827058219,0.9574775745582,1
MED26,0.129005162706033,0.110508941848329,0.311905635609337,0.201396693761008,5187.5,2576.075,5761.1,low,FALSE,FALSE,1,97.8720622393794,0.963936966198866,0.75
MED27,0.0477648829754525,0.0114662927660987,0.0887221142689954,0.0772558215028966,7790,6386.375,9718.25,low,FALSE,FALSE,1,82.4113906898937,0.750078281468495,0.5
